epoch,cpu_temperature,cpu_usage,ram_usage,storage_usage
1734235263,35.537,0.2,9.6,46.61503073793184
1734238865,35.537,10.7,9.6,46.61542623370953
1734242466,35.05,0.5,9.6,46.6158480958724
1734246068,34.076,0.7,9.6,46.61624359165008
1734249669,35.05,0.0,9.6,46.61665227062036
1734253271,34.563,0.5,9.6,46.61706094959063
1734256872,35.05,0.2,9.6,46.61749599494609
1734260474,36.511,4.3,9.7,46.61844518481254
1734264075,40.894,0.2,9.6,46.61884068059023
1734267677,42.355,0.5,9.6,46.64623535479136
1734271279,45.277,0.7,9.6,46.64665721695422
1734274880,45.764,0.3,9.7,46.64705271273191
1734278481,48.199,0.0,9.7,46.6474482085096
1734282083,51.121,1.0,9.6,46.64788325386505
1734285685,52.095,6.4,9.6,46.64826556645015
1734289286,49.66,0.3,9.6,46.64868742861301
1734292888,51.608,0.5,9.6,46.6490829243907
1734296489,47.225,0.0,9.7,46.64949160336098
1734300091,41.868,0.5,9.6,46.64988709913867
1734303692,38.459,2.7,9.6,46.650308961301526
1734307294,37.972,8.7,9.7,46.65071764027181
1734310895,36.998,0.0,9.6,46.65112631924208
1734314497,37.485,0.3,9.7,46.65154818140495
1734318099,37.485,0.2,9.6,46.65195686037523
1734321700,36.024,0.0,9.6,46.65235235615291
1734325301,36.998,0.3,9.7,46.6529983325898
1734328905,35.05,0.0,9.7,46.65340701156008
1734332507,36.024,13.1,9.6,46.653828873722944
1734336109,36.511,0.3,9.6,46.654198003115454
1734339710,35.537,0.3,9.7,46.6546462316635
1734343311,39.92,0.3,9.7,46.65505491063377
1734346913,41.868,0.3,9.7,46.65543722321887
1734350515,48.686,0.5,9.7,46.65587226857433
1734354116,46.251,9.5,9.6,46.656267764352016
1734357718,48.199,0.3,9.7,46.65668962651488
1734361319,50.147,9.0,9.6,46.65736196933695
1734364920,50.147,0.0,9.7,46.65748061807026
1734368522,49.173,0.0,9.7,46.65790248023312
1734372124,51.121,0.0,9.6,46.6583111592034
1734375725,51.121,10.7,9.7,46.65870665498109
1734379327,53.556,0.0,9.6,46.65914170033654
1734382929,50.147,0.2,9.7,46.65956356249941
1734386531,39.92,0.2,9.8,46.65993269189192
1734390132,37.972,0.2,9.7,46.66060503471398
1734393734,35.05,0.2,9.7,46.66098734729909
1734397336,35.537,0.5,9.8,46.66140920946194
1734400938,33.589,12.9,9.6,46.66181788843223
1734404539,33.102,0.5,9.8,46.66227930017286
1734408141,30.18,0.3,9.7,46.662687979143136
1734411743,31.641,0.0,9.7,46.66313620769118
1734415344,30.667,0.3,9.7,46.66351852027628
1734418946,31.154,0.2,9.7,46.66394038243914
1734422547,30.667,2.3,9.7,46.664335878216825
1734426149,32.615,11.8,9.7,46.6647577403797
1734429751,45.277,0.5,9.7,46.66517960254256
1734433353,51.121,0.0,9.7,46.66556191512766
1734436954,55.017,0.3,9.8,46.66599696048312
1734440556,54.53,0.3,9.7,46.666405639453394
1734444158,51.121,0.0,9.7,46.66684068480885
1734447760,52.095,0.3,9.7,46.66722299739395
1734451362,49.173,12.4,9.7,46.66764485955681
1734454963,48.199,0.0,9.9,46.66844903430478
1734458565,55.017,0.3,9.8,46.66885771327505
1734462167,53.556,0.3,9.8,46.66925320905274
1734465768,54.043,0.3,9.8,46.669661888023015
1734469370,50.634,0.2,9.8,46.670070566993296
1734472972,42.355,7.6,9.7,46.67050561234875
1734476574,36.024,6.1,9.8,46.670927474511615
1734480175,36.024,0.5,9.7,46.6713229702893
1734483776,36.511,0.7,9.7,46.67174483245217
1734487378,36.024,0.0,9.8,46.67215351142245
1734490980,35.537,0.0,9.8,46.67254900720013
1734494582,34.563,0.2,9.7,46.672970869363
1734498184,34.563,13.1,9.8,46.67337954833328
1734501785,33.102,0.2,9.7,46.673761860918376
1734505387,32.615,0.2,9.7,46.70119608469727
1734508988,31.641,0.2,9.7,46.70157839728236
1734512590,34.563,0.0,9.7,46.70198707625264
1734516193,43.816,0.0,9.7,46.70240893841551
1734519795,47.225,0.5,9.7,46.70306809804499
1734523396,48.686,11.9,9.8,46.70347677701526
1734526998,52.095,0.3,9.7,46.70387227279295
1734530599,53.556,0.0,9.8,46.704254585378045
1734534201,53.556,0.2,9.8,46.70468963073351
1734537802,53.069,0.0,9.8,46.70509830970378
1734541404,54.043,0.5,9.7,46.70550698867405
1734545005,57.939,12.9,9.7,46.70592885083692
1734548606,55.504,0.2,9.7,46.70633752980719
1734552207,49.66,0.3,9.8,46.706746208777474
1734555809,51.121,0.0,9.7,46.70714170455516
1734559411,42.842,0.8,9.7,46.70756356671803
1734563012,41.868,0.5,9.8,46.7079722456883
1734566614,40.407,12.6,9.8,46.70840729104376
1734570215,39.433,0.0,9.8,46.70878960362886
1734573816,36.998,0.3,9.7,46.70922464898432
1734577418,36.024,0.5,9.8,46.70964651114718
1734581020,36.024,0.2,9.7,46.71001564053969
1734584621,34.076,0.0,9.8,46.71080663209506
1734588223,34.563,13.8,9.8,46.711202127872745
1734591825,33.102,0.3,9.8,46.71161080684303
1734595426,33.102,0.5,9.7,46.71201948581331
1734599028,34.563,0.5,9.8,46.71241498159099
1734602629,45.277,0.3,9.7,46.712836843753855
1734606230,48.686,0.0,9.8,46.71323233953154
1734609832,49.173,12.9,9.8,46.71365420169441
1734613434,50.634,0.0,9.8,46.71411561343504
1734617035,52.095,0.0,9.8,46.71452429240532
1734620637,54.043,0.0,9.8,46.7149329713756
1734624238,53.069,0.3,9.8,46.71535483353846
1734627840,55.017,0.0,9.7,46.71575032931615
1734631442,55.504,1.3,9.8,46.71614582509383
1734635044,52.095,12.9,9.7,46.71658087044929
1734638646,51.608,0.3,9.8,46.71697636622698
1734642248,45.764,0.3,9.8,46.71741141158244
1734645850,42.355,1.0,9.7,46.71780690736012
1734649451,40.407,9.6,9.8,46.718690181263625
1734653053,40.407,0.0,9.9,46.71896702830801
1734656657,38.946,0.2,9.8,46.71940207366346
1734660258,40.894,0.0,9.8,46.71979756944115
1734663860,38.459,13.4,9.8,46.7202326147966
1734667461,38.946,0.3,9.8,46.720654476959474
1734671063,37.972,0.2,9.8,46.72106315592975
1734674665,38.946,0.5,9.8,46.72149820128521
1734678267,37.972,0.2,9.9,46.72184096429253
1734681869,37.972,0.2,9.8,46.72227600964799
1734685470,39.92,0.0,9.8,46.72265832223309
1734689072,45.277,7.9,9.8,46.72309336758854
1734692673,47.225,2.0,9.7,46.723515229751406
1734696275,47.712,0.0,9.8,46.72389754233651
1734699876,51.608,0.0,9.9,46.72430622130678
1734703477,54.53,0.0,9.8,46.72472808346965
1734707079,48.686,1.2,9.9,46.72513676243992
1734710681,48.199,5.3,9.8,46.72555862460279
1734722293,38.946,0.0,9.9,46.67186348118548
1734725894,37.972,0.2,9.4,46.62330978287809
1734729496,36.998,0.2,9.4,46.62371846184837
1734733097,35.537,6.5,9.4,46.624100774433465
1734736699,36.024,0.8,9.5,46.62452263659633
1734740301,35.537,1.3,9.4,46.62491813237402
1734743902,36.511,0.5,9.4,46.62536636092207
1734747504,36.511,0.0,9.5,46.62577503989234
1734751105,36.511,0.5,9.6,46.62586732224047
1734754707,35.537,12.9,9.6,46.62623645163298
1734758309,35.537,0.0,9.5,46.62664513060325
1734761910,35.537,0.0,9.6,46.62706699276612
1734765511,35.537,0.7,9.6,46.627462488543806
1734769113,35.05,0.2,9.6,46.62787116751409
1734772714,35.537,0.0,9.5,46.62827984648436
1734776316,36.998,12.9,9.6,46.62868852545464
1734779917,43.816,0.0,9.6,46.62909720442492
1734783519,43.816,0.0,9.6,46.62950588339519
1734787121,46.738,0.2,9.6,46.62992774555805
1734790723,46.738,0.5,9.6,46.63034960772092
1734794325,46.738,0.0,9.5,46.63073192030602
1734797927,44.79,0.5,9.6,46.63112741608371
1734801529,41.381,11.0,9.6,46.63154927824657
1734805130,43.816,0.5,9.6,46.63193159083167
1734808731,43.329,0.5,9.7,46.6593262650328
1734812333,41.381,0.8,9.7,46.65973494400307
1734815935,38.946,0.3,9.7,46.660156806165936
1734819537,37.972,0.0,9.6,46.660552301943625
1734823138,36.511,0.0,9.7,46.6609609809139
1734826740,33.102,9.5,9.7,46.66136965988418
1734830342,34.076,0.3,9.7,46.66177833885445
1734833943,35.537,0.7,9.7,46.66221338420991
