epoch,current_temperature_2m,current_relative_humidity_2m,current_apparent_temperature,current_is_day,current_precipitation,current_rain,current_showers,current_weather_code,current_cloud_cover,current_pressure_msl,current_surface_pressure,current_wind_speed_10m,current_wind_direction_10m,current_wind_gusts_10m
1737120600,22.899999618530273,82.0,24.524585723876953,1.0,0.10000000149011612,0.0,0.10000000149011612,80.0,100.0,1016.0,923.163818359375,14.205182075500488,8.746088981628418,36.36000061035156
1737124200,23.850000381469727,80.0,25.598243713378906,1.0,0.10000000149011612,0.0,0.10000000149011612,3.0,100.0,1015.5999755859375,923.0806274414062,15.15852165222168,4.085536956787109,38.880001068115234
1737127800,25.100000381469727,75.0,27.796321868896484,1.0,0.10000000149011612,0.0,0.10000000149011612,3.0,100.0,1015.0,922.9014892578125,13.32486343383789,358.4518737792969,43.19999694824219
1737131400,24.0,82.0,26.87713623046875,1.0,0.10000000149011612,0.10000000149011612,0.10000000149011612,61.0,100.0,1014.4000244140625,922.0341186523438,9.346142768859863,344.3576965332031,37.439998626708984
1737135000,24.350000381469727,81.0,27.630008697509766,1.0,0.10000000149011612,0.0,0.10000000149011612,80.0,100.0,1014.0,921.7731323242188,7.091177463531494,336.0375061035156,37.07999801635742
1737138600,24.5,83.0,28.274497985839844,1.0,0.0,0.0,0.0,3.0,100.0,1013.5999755859375,921.4533081054688,5.692099094390869,325.3047790527344,34.20000076293945
1737142200,24.649999618530273,83.0,28.546714782714844,1.0,0.10000000149011612,0.0,0.10000000149011612,80.0,96.0,1013.2999877929688,921.2244262695312,5.399999618530273,323.1300354003906,28.799999237060547
1737145800,24.399999618530273,84.0,28.373390197753906,1.0,0.10000000149011612,0.0,0.10000000149011612,80.0,92.0,1013.2000122070312,921.0606689453125,4.693825721740723,327.5288391113281,28.440000534057617
1737149400,23.75,86.0,28.03691864013672,1.0,0.30000001192092896,0.0,0.30000001192092896,95.0,100.0,1013.4000244140625,921.0517578125,1.6099690198898315,333.4350280761719,24.84000015258789
1737153000,23.25,85.0,26.96420669555664,0.0,0.10000000149011612,0.0,0.10000000149011612,80.0,100.0,1013.0999755859375,920.6322021484375,3.0758414268493652,69.4438705444336,23.759998321533203
