epoch,current_temperature_2m,current_relative_humidity_2m,current_apparent_temperature,current_is_day,current_precipitation,current_rain,current_showers,current_weather_code,current_cloud_cover,current_pressure_msl,current_surface_pressure,current_wind_speed_10m,current_wind_direction_10m,current_wind_gusts_10m
1734976800,26.549999237060547,58.0,28.087135314941406,1.0,0.0,0.0,0.0,3.0,100.0,1012.7000122070312,921.2303466796876,8.225034713745117,156.8013916015625,21.239999771118164
1734980400,26.25,59.0,27.97283935546875,1.0,0.0,0.0,0.0,3.0,100.0,1012.0,920.5069580078124,6.92473840713501,152.1028289794922,21.239999771118164
1734984000,26.399999618530277,57.0,27.730224609375,1.0,0.0,0.0,0.0,3.0,100.0,1011.5999755859376,920.1862182617188,8.404285430908203,136.7356719970703,22.68000030517578
1734987600,25.399999618530277,60.0,26.18334197998047,1.0,0.0,0.0,0.0,3.0,100.0,1011.0999755859376,919.4424438476562,11.792404174804688,148.736328125,25.19999885559082
1734991200,24.0,68.0,24.215940475463867,0.0,0.0,0.0,0.0,3.0,100.0,1011.2999877929688,919.2163696289062,17.654687881469727,159.7173614501953,37.79999923706055
1734994800,22.700000762939453,76.0,23.329513549804688,0.0,0.0,0.0,0.0,3.0,100.0,1012.0,919.4703369140624,16.43430519104004,151.18930053710938,37.43999862670898
1734998400,22.149999618530277,75.0,21.86014175415039,0.0,0.0,0.0,0.0,3.0,100.0,1013.0,920.2160034179688,20.46624565124512,140.7106170654297,43.19999694824219
1735002000,21.049999237060547,78.0,20.766996383666992,0.0,0.0,0.0,0.0,3.0,100.0,1013.9000244140624,920.7059326171876,19.10715103149414,137.29063415527344,43.91999816894531
1735005600,20.299999237060547,83.0,20.383729934692383,0.0,0.0,0.0,0.0,3.0,100.0,1014.0999755859376,920.6627807617188,17.33989715576172,138.36654663085938,40.68000030517578
1735009200,19.700000762939453,86.0,19.83355712890625,0.0,0.0,0.0,0.0,3.0,98.0,1013.7999877929688,920.2098388671876,16.923830032348633,141.9111785888672,36.71999740600586
1735012800,19.350000381469727,88.0,19.39214324951172,0.0,0.0,0.0,0.0,3.0,100.0,1013.0999755859376,919.4688110351562,17.61058807373047,139.14471435546875,36.71999740600586
1735016400,19.049999237060547,89.0,19.12251663208008,0.0,0.0,0.0,0.0,3.0,100.0,1013.0,919.287353515625,17.057313919067383,135.85501098632812,35.63999938964844
1735020000,18.700000762939453,91.0,19.1044979095459,0.0,0.0,0.0,0.0,3.0,100.0,1012.9000244140624,919.090576171875,14.79945945739746,131.05471801757812,34.560001373291016
1735023600,18.549999237060547,91.0,19.327072143554688,0.0,0.0,0.0,0.0,3.0,86.0,1013.2000122070312,919.3171997070312,11.808877944946287,127.56866455078124,30.96000099182129
1735027200,18.450000762939453,91.0,19.40558624267578,0.0,0.0,0.0,0.0,2.0,80.0,1013.5999755859376,919.6495971679688,10.29625129699707,126.46932983398438,26.280000686645508
1735030800,18.450000762939453,91.0,19.56246757507324,1.0,0.0,0.0,0.0,2.0,56.0,1014.2000122070312,920.1940307617188,9.220499038696287,128.6598358154297,24.11999893188477
